,COOL_COST_log,HEAT_COST_log,WATERHEAT_COST_log,ELECT_COST_log,TOT_COST_log
1316,5.224455517949582,6.157000171801804,5.0570734882020405,6.674334093256793,7.380081209597441
2303,4.993963759808284,6.082013409810597,5.522500377436909,6.39772933538671,7.267644053031981
3669,5.7896237228676535,7.1233020476744695,6.596504295683963,7.48188240909829,8.312022162404638
4053,5.438513997041321,7.59590499298179,6.26049882518728,8.119023407599954,8.715773521768618
2964,5.071479499645554,6.925713068355915,4.9589910609439185,6.813004942436327,7.708222054949406
5244,5.523618588416046,7.055597531026344,6.094111384068126,7.711226635828787,8.314682804759492
1707,4.758577732617403,5.273512247629066,6.213367328986058,7.213414784664571,7.680443502941598
2172,3.6931204483711917,3.55363230470591,4.8467821415853445,6.2884903308128965,6.603645677177918
3300,6.046355113547107,0.0,5.2127050104721135,5.965402872780121,6.9016064133952595
611,3.145013976269745,5.443283136798222,4.387138546560058,5.5780302693501405,6.3908780477877105
2772,3.08922261664133,4.8727515867328695,4.143134726391533,6.410257115427008,6.710145449841072
1677,6.0299397901597676,4.3463994570307305,5.552067714455147,6.7133328004713535,7.359448541956165
5059,5.361386058015019,5.725609195882307,4.861748513388538,6.765338816483872,7.321948849654142
2276,5.037666633147286,7.041717828645103,6.258433577962222,7.134994431858631,8.030080839053932
5129,5.69645569926974,7.1737973872676255,5.920478619374696,8.042159331748305,8.533363740498741
414,5.9180870773032055,5.23638876992587,5.531173596716039,6.861103826138325,7.47508410198186
1453,2.61885462229774,4.3476939555933765,4.8859786894967,6.347984479032973,6.674283575449254
3324,3.4167425929976183,4.752814027900653,4.916690847919714,6.07414991372659,6.57145702722468
1401,5.378329304517421,5.237080057076847,5.5671988095361,6.7632380481231165,7.3323168827812895
5325,6.339053336685457,3.2453229948830487,6.3100091831854455,7.237504969842522,7.835816466455207
3197,6.099309474058728,6.224657434275192,5.222839225372081,6.8649104064898205,7.6454550865911415
3489,5.2697635591299745,6.072191635923926,5.096017567038417,6.643307846225484,7.349873704738338
4116,5.9436913656362975,5.075423783989034,4.800325700762133,6.652424223414682,7.268634373083905
675,0.0,7.0129887865747795,5.956174100329397,7.625107148238901,8.173039528031177
3662,0.0,4.28206816830505,6.362062119887072,7.220593271315036,7.609430988033929
1177,5.089261614551447,6.103117722388829,6.18173360534811,7.2777451840814935,7.8391592286662535
4627,5.577198322546748,5.5389471388695215,6.586419899901393,7.212095333630061,7.861977431690848
4982,4.193133532496888,5.556673609617988,5.116135799954996,6.847761083405316,7.265884165434008
5492,6.276568298544962,5.688025652043763,3.8768102496724017,5.858618633774553,7.108882233978439
561,6.035601042596067,5.734667258237223,4.646120172317046,7.265569573614296,7.722606686159684
5512,0.0,6.075667818390057,5.117933930384341,6.630960392127414,7.214018644970269
4048,5.375185810804614,6.2401003911831285,6.298820562105828,7.239946938419845,7.8875239697965425
2082,4.708899371750568,5.988760895533668,5.771067221461798,6.746059539981839,7.425614111648164
3016,5.496594290132118,7.370488794880693,5.041681662501581,7.461927707251494,8.222687893616332
3757,5.849180677345557,4.51688527112052,4.966335035199675,6.394610300925568,7.071242239786383
5425,4.948050418904635,4.822939320964847,5.8638016156178265,6.556053661812334,7.183703781554716
1439,4.2244952466871455,7.493623438061626,6.670740971982137,7.04647319829396,8.24266949983822
731,4.304200219209375,6.143541649988332,5.078543132703432,6.870043027528218,7.414717449213406
1770,0.0,0.0,4.9070509778396865,5.960696013436348,6.257897446520588
4369,4.185859671057873,7.365686326993602,4.802462453711867,6.510927759269558,7.7988553742725575
651,4.955122584165997,6.650188488212699,6.3831011472796115,7.655499540411964,8.193073941512
1073,5.648868598778746,0.0,6.345548637682787,6.877172352504343,7.50758030231071
1968,5.915339156718491,6.7601017800229455,6.789579666277469,8.610045808430854,8.936620374540457
2069,5.153984995658116,6.542356680087056,5.9086534275828075,7.238690787602727,7.872653301162461
2120,6.1860645806049455,4.495690085369271,5.420048155119183,6.5635169642898665,7.318015538619621
1341,6.058305104026791,6.143477228759368,5.060504241249389,6.834861953461813,7.589684775936574
2550,6.0572522876459844,7.22736470566358,6.406500376072762,7.8235658956194145,8.498083763801633
4001,4.415944852877343,6.791839249384794,4.452368595730127,6.884998291859522,7.6175825697932815
4613,5.408919122875832,7.46153693858157,6.876728900377014,8.329643592193216,8.864266183810681
3900,4.3878844441580425,5.318610069815799,4.775925106410581,6.076563680257546,6.7282936287540505
1991,5.9882343355876975,4.8178592793984425,4.791317747615575,5.9493135448480405,6.930846610205535
5112,0.0,3.821441627196908,5.2934555671311285,6.635185111005568,6.911866815021851
1834,5.156869002963663,5.923480095566112,5.064807772984648,6.020222057527177,7.016026554265925
4960,4.415824014257172,4.6425623052051535,4.4526015873434845,5.404477562376426,6.19809246304426
2490,6.22100757800276,6.536981410663903,6.165102678518353,7.720727852610432,8.274066296477637
2016,5.868138049820599,5.110480629065972,5.6620225404079685,6.951418034716751,7.5222379683584
301,6.503614293836104,5.968630830699039,4.4464088936031505,6.542299034893207,7.514647160289996
2728,4.214495163352562,6.612685988096337,6.0569479342190755,7.557363235027172,8.055475141757274
3791,0.0,6.160785291724684,6.357114098511847,7.309881485824786,7.841249184065912
1251,6.383303911634332,5.1288922914891035,5.473152637568128,5.993512448725282,7.241896228836271
5003,5.344532790344998,5.617716105551387,4.9119193211570975,6.568807981924285,7.193039478833917
4814,0.0,0.0,6.071891796220598,6.635657800090001,7.085298772322992
2438,3.7723010622530087,6.680804489324974,6.244030969095363,7.070316207597936,7.835535750271263
1078,5.704915166252135,6.360040887629727,4.570164576789277,5.518175526870717,7.107712083321013
1785,4.655768238751183,6.980168959491182,7.103675618438906,7.677321687257158,8.423442794517838
485,4.616802270217799,6.500809074592175,4.293878247897177,6.209856828996704,7.196484303188617
744,6.429203215766441,6.208710743156107,5.486206727645456,7.167392752208137,7.882895882263885
1972,5.671121532416639,0.0,5.732369931508114,6.305216332292813,7.0427056643600725
2184,2.039920783517553,3.6861256659173147,4.78004743589281,5.830532592992497,6.223032513182088
1694,6.158714766381652,5.967146239456777,4.978525240178021,6.838726692571701,7.569809030362749
2945,0.0,6.9205629100011095,5.915527981018043,6.851005017130951,7.752107376295051
1357,5.136915460006586,6.498146598121089,5.7945672788616385,7.083639493812085,7.7629830429802595
2044,4.223177434065069,6.234783205358824,5.416455894565078,6.496126212656073,7.288305916557944
1424,4.858959327416688,4.653102839743394,4.821007108786528,6.4448146479367185,6.8919510474371695
4125,2.4105422344991383,5.242275975664413,4.110873864173311,5.907702431002653,6.439510102751265
1035,0.0,6.911239203064668,5.545841286587625,7.461600161514274,8.005563911471777
895,6.369387152209746,5.4826369260046635,5.912881190729824,6.823927918536731,7.6546991178977235
959,0.0,5.626289291957864,5.63092500235281,7.200238308374961,7.5466046561342335
4067,4.060270581888348,6.169757165284295,5.087904929587557,6.307570068794067,7.1259425682960975
2577,4.1256817175311395,6.090789384651463,6.612363563460304,7.486428318451017,8.015852443661464
4989,6.070899377754017,6.813565471326482,6.520930358092523,8.167910854697004,8.620716821031412
2190,4.982715814098122,6.657150598770472,6.200509174042691,7.0743200131636526,7.861511338066929
4783,5.49827417088691,5.920290727653457,5.82600010738045,6.96810692236688,7.608374474380781
728,6.637533222773604,6.430686752014281,6.790175972571541,7.334401149289508,8.24327989285028
724,6.2298316301936785,4.413767520457943,5.109756384964064,5.912745962396578,7.023402702508099
3845,0.0,5.669777469353516,5.275406914964932,6.653598242888597,7.138080976824559
1520,3.1214834788595516,6.348771791102895,5.597161906205928,7.0091830716122505,7.5847121001433555
4786,5.831765168350308,4.795790545596741,6.581110593399732,8.014881223415452,8.344255468412623
4334,5.074173314900244,7.1368809019738935,5.978911081036363,7.802683447492256,8.356204854669407
4740,6.7312925258311616,5.092092385672523,6.939331462416881,7.799769711595499,8.405161584539186
762,4.271374364570287,6.989003413682656,4.358502089626924,6.432425490900988,7.524604398586018
5257,5.556210110189066,0.0,5.71600744427877,6.797404555143049,7.283482568826345
1118,4.0681716879180785,4.030872139266527,4.07753744390572,5.576895624750347,6.0753690193302
1552,0.0,5.6081155645645255,5.207735988316799,7.1158258007988255,7.429289361990915
2713,6.316586902533608,6.877450698717282,5.957468163349674,7.447069229322365,8.19486170149996
1192,5.5408713113820705,5.82034995701211,6.8430674133599005,7.366331361828878,8.041789407546378
1270,5.599976305930612,7.316102895335474,5.6332527084656725,7.741729052367074,8.378797415410688
2601,6.4400051087892685,3.8638826301002114,5.015423810828053,6.353726355415487,7.24165993647708
2524,0.0,5.012234015459953,4.699752828474039,6.235233916215848,6.644544656454687
4214,4.637927750226264,5.950199746230128,4.840084192901217,6.804514736813932,7.321552247209837
1608,5.316697413829466,7.280752290285723,5.595120217949137,7.602895472172345,8.275348356104608
1082,3.687378327987669,6.09042713963403,5.911907138324555,7.314872355172683,7.762357823654653
2033,6.145643797955656,5.963630756178546,5.567695438201781,7.214349876824553,7.813316656643206
5661,6.2981768898415105,6.5098713608942855,5.402767467904501,7.4409918900196965,8.05158946837116
2159,5.637179601988253,0.0,5.1762627205407306,6.704671674795697,7.148267124457438
3872,6.081236692999035,7.103601628707002,5.670777073042218,7.544929812990383,8.251220424126606
2894,5.362934009634009,6.776027972301207,5.541145891178645,6.713138444094031,7.680198734858134
3656,5.509550266836412,6.326024241700371,4.5708892520112165,7.3316887913733435,7.794641916646843
2422,0.0,4.398269010219746,5.510157271690854,6.533934176208434,6.922249725132589
604,3.067587710654419,4.955615767675481,5.311924369954252,6.0364379127507135,6.661343100728573
4908,2.972463646614637,5.114755040317949,5.885437142462453,6.742892428175202,7.237612829581822
706,6.257456837707032,6.171115875346057,5.725837465437032,7.093587333429215,7.827448216784692
5428,7.680545087194278,4.591578232468624,5.340514415247825,7.646301164925363,8.425726814726367
4968,6.4428585871045465,4.802051894113376,5.316697413829466,6.8708838042062315,7.557196100906876
2428,5.048701494902712,6.247230165239447,6.298912481474223,7.516226535077089,8.02322468471667
3001,4.920929381011763,5.6317492717563695,5.327973251455546,6.885315377132544,7.375951024991356
4394,4.1444037620948375,2.9247731846134974,4.964312084490612,6.421866140506178,6.729907699011629
4371,4.929569841375035,4.135486505553277,5.443802033290019,7.088350346250389,7.394548422222633
3579,6.0973324340312365,6.83130610681873,6.0211204320154925,7.771619442977903,8.33144657579916
1174,3.982667844997478,6.050676406739828,6.322080382726186,7.42426670787906,7.903950862874328
685,4.7089895146270875,5.5698700570699335,6.000374733237737,6.876326529478478,7.463351570984884
1109,3.288774952247868,6.427184008386309,4.693364196724008,6.9084750199064855,7.468616005944999
4432,4.411828125910671,0.0,6.705724770504307,7.375324697940487,7.8214827284531285
487,6.917735312364478,5.350909816667206,5.8192517244623145,7.250841310451012,7.9942410038523315
2719,6.987527180760297,5.016683632630459,5.452496617395711,6.757560099173193,7.751402197068615
155,0.0,7.022431270550023,5.653681451686668,7.035101331771539,7.840179168779048
4261,3.3988613218646075,5.3918077096353745,5.467511467434489,6.741003875779043,7.1927913538678885
2180,4.864298451021812,0.0,4.973348709310239,5.390987701389345,6.1974822852602065
1542,6.524428304045977,5.5518737242704415,5.3627933857324015,6.832514357591423,7.638752040815832
4777,4.456322089251676,6.528834726096085,6.116245264005287,7.417358155497307,7.967474267558125
1244,3.742657159794408,7.409269687616991,6.12623579579322,7.639497977301445,8.349209947945964
4772,5.514073699428228,6.2024950305383895,5.082459708534627,6.635093173286742,7.415572381683672
4933,5.673357630842223,4.866841903007641,6.155091612396437,7.202035535462144,7.710290354410085
1884,3.7551352498910022,5.5557463958287965,5.297817241506356,6.298397624151875,6.948954802229452
1066,4.182202802743785,5.379943435427982,5.017677108885302,6.468459306355068,6.98014105472086
4230,6.931774494159647,5.436338664445413,5.994360350220008,6.989657794601772,7.914771149953442
2562,5.548258630247624,6.814817283322867,6.4845130907712925,7.4293487211494575,8.161851643823633
1278,5.663619984837125,4.668895876868636,5.496840302679999,6.638017899785168,7.243705951040768
3937,5.945787033611329,0.0,4.700480365792417,6.33912397311976,6.962660044151424
2750,3.3386125064705343,5.416678013132882,4.812997033190408,6.324950185423982,6.837053805809152
4457,4.12535861575127,6.6444665873635005,5.016948656152848,6.875479990430349,7.5738395399923935
795,5.273563502081808,6.058281720145298,5.365508616088361,7.394769651644589,7.808363683454185
891,5.258484466046314,6.4414567772662235,5.243649965205728,7.37917041158814,7.866388768430009
2308,5.813563206747519,0.0,6.079360949014166,6.965127558840008,7.511311394379924
995,0.0,6.390609726471328,5.321643191851535,6.824482359788315,7.4495212744547645
2005,4.913316431572226,5.6952461436339155,5.687720841108852,7.677757013527174,7.967463870908619
3944,5.383669033647539,6.187606822919247,5.036822723849904,7.312406722821961,7.7639817320184035
3469,4.508989627514122,4.863140194454347,6.74955641630831,7.394990832134916,7.900543981829017
4804,5.859817093041983,6.630683385642373,5.813831979800159,7.45515966748863,8.061272332819533
1233,5.059488948313644,5.5004823994770495,6.114500429045813,7.857674191836276,8.142409556090021
4587,5.152308452412401,6.153774704814443,4.727741738376272,5.760572302057994,6.9762453574231795
718,5.797970813310777,6.950920126876864,5.15178757385214,7.309459992326608,8.018905307348208
838,6.735934396624041,4.885676574690777,6.443908656410142,7.333918038569416,8.049344039616306
5248,5.342190700992006,6.556465807319743,5.405511200650152,7.1868934560865005,7.805625388151691
1917,3.7612001156935615,5.780033387167461,5.258484466046314,6.654152520183219,7.194406820619394
4310,6.601216531680051,0.0,5.445788645906246,6.971340220607248,7.616490334883734
2425,5.075111313280622,5.508699840559633,5.114274328855743,6.499802078136777,7.118996275092663
691,2.5225235133593067,4.547117254539474,5.306880597208526,6.312895659606137,6.753647931549351
603,4.291144138196708,4.941856685367687,5.538868522517281,6.675369146300995,7.136570714705787
2983,5.513106113479493,6.8593000587127335,5.912908234202208,8.045553023771749,8.452609869275117
4236,0.0,6.010850420907818,5.142657214707572,7.329730016716867,7.650630279213259
482,3.5438536820636783,4.808274281964574,5.117155137473929,6.069351085765053,6.624569748582248
